transaction_id,account_id,transaction_amount,transaction_date,transaction_type,location,device_id,ip_address,merchant_id,channel,customer_age,customer_occupation,transaction_duration,login_attempts,account_balance,previous_transaction_date,transaction_hour,day_of_week,anomaly_score,fraud_flag,llm_explanation
TX001983,AC00439,308.94,04-03-2023 16:35,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,11-04-2024 08:07,16,5,0.179741116,0,
TX001985,AC00303,1512.99,08-08-2023 17:15,Debit,Philadelphia,D000032,195.164.171.146,M071,Online,19,Student,50,1,9963.39,11-04-2024 08:09,17,1,-0.024357656,1,
TX001988,AC00225,97.74,09-04-2023 16:46,Credit,Los Angeles,D000211,218.238.171.184,M046,Online,41,Engineer,137,1,4113.63,11-04-2024 08:07,16,6,0.170387308,0,
TX001989,AC00278,291.68,08-07-2023 18:07,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02,11-04-2024 08:11,18,5,0.123737939,0,
TX001991,AC00206,436.8,07-03-2023 16:15,Debit,Seattle,D000619,19.228.76.177,M082,Online,27,Student,92,1,1256.33,11-04-2024 08:10,16,1,0.151369654,0,
TX001992,AC00329,259.49,06-09-2023 16:31,Debit,Austin,D000433,162.151.179.167,M045,Online,72,Retired,292,1,7320.61,11-04-2024 08:07,16,2,0.102345619,0,
TX001997,AC00373,14.16,01-09-2023 16:49,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76,11-04-2024 08:10,16,4,0.087972533,0,
TX002000,AC00261,27.64,06-09-2023 17:14,Debit,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,11-04-2024 08:08,17,2,0.140499897,0,
TX002012,AC00248,585.58,09-04-2023 16:13,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,11-04-2024 08:09,16,6,0.135974072,0,
TX002013,AC00177,434.67,12-05-2023 18:33,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,27,Student,124,1,1298.13,11-04-2024 08:10,18,4,0.133736669,0,
TX002014,AC00139,510.7,06-07-2023 16:35,Credit,Nashville,D000167,156.96.135.18,M040,Online,27,Student,294,1,5828.48,11-04-2024 08:07,16,3,0.099873571,0,
TX002016,AC00286,199.54,10-10-2023 17:24,Debit,Portland,D000631,16.250.113.156,M070,Online,56,Engineer,268,1,9603.73,11-04-2024 08:10,17,1,0.088814725,0,
TX002020,AC00113,643.02,10-02-2023 17:47,Credit,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,11-04-2024 08:07,17,4,0.118490446,0,
TX002025,AC00087,130.54,04-05-2023 17:20,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,11-04-2024 08:09,17,3,0.154433217,0,
TX002026,AC00441,800.29,12-04-2023 16:25,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,11-04-2024 08:11,16,2,0.115626929,0,
TX002028,AC00020,28.52,06-02-2023 16:54,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51,11-04-2024 08:08,16,0,0.099728196,0,
TX002029,AC00172,431.31,05-01-2023 16:18,Credit,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73,11-04-2024 08:09,16,3,0.156408078,0,
TX002031,AC00186,199.23,09-04-2023 16:04,Debit,Tucson,D000183,24.148.92.177,M052,ATM,29,Engineer,54,1,9834,11-04-2024 08:07,16,6,0.130755871,0,
TX002034,AC00435,357.72,08-07-2023 17:29,Debit,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,11-04-2024 08:11,17,5,0.154255584,0,
TX002035,AC00472,588.37,01-05-2023 17:48,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,11-04-2024 08:07,17,0,0.052719496,0,
TX002036,AC00446,72.82,11-10-2023 16:50,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,11-04-2024 08:06,16,2,0.172153719,0,
TX002039,AC00172,38.15,10-06-2023 16:37,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,72,Retired,129,1,1425.47,11-04-2024 08:12,16,5,0.153527623,0,
TX002045,AC00241,188.61,01-01-2024 17:16,Debit,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,11-04-2024 08:06,17,0,0.110409483,0,
TX002049,AC00041,50.28,02-02-2023 16:20,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,60,Engineer,65,1,5729.1,11-04-2024 08:06,16,3,0.179082089,0,
TX002052,AC00181,261.77,01-12-2023 18:07,Debit,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71,11-04-2024 08:11,18,4,0.109090374,0,
TX002053,AC00120,183.22,10-05-2023 18:40,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,27,Student,63,1,1024.42,11-04-2024 08:07,18,2,0.121343964,0,
TX002057,AC00436,308.62,10-06-2023 18:59,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,11-04-2024 08:06,18,5,0.122442521,0,
TX002059,AC00391,328.39,11-09-2023 16:47,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,11-04-2024 08:11,16,0,0.145374366,0,
TX002063,AC00048,304.2,06-08-2023 16:06,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,423.64,11-04-2024 08:10,16,6,0.157239488,0,
TX002066,AC00483,604.5,08-08-2023 18:39,Debit,Portland,D000501,31.127.129.152,M073,ATM,28,Student,80,1,709.42,11-04-2024 08:06,18,1,0.078065516,0,
TX002076,AC00427,48.51,01-09-2023 17:22,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,3363.23,11-04-2024 08:10,17,4,0.164970802,0,
TX002077,AC00236,325.03,01-11-2023 17:04,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,11-04-2024 08:10,17,2,0.129899494,0,
TX002080,AC00054,738.94,10-09-2023 18:54,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,11-04-2024 08:08,18,6,0.021713012,0,
TX002082,AC00498,225.1,12-11-2023 17:28,Debit,Boston,D000047,217.82.46.37,M082,ATM,28,Student,35,1,1547.71,11-04-2024 08:07,17,6,0.140365811,0,
TX002084,AC00204,720.46,12-07-2023 16:10,Debit,Tucson,D000280,19.20.13.234,M068,Branch,54,Retired,44,1,3101.54,11-04-2024 08:08,16,2,0.140451841,0,
TX002086,AC00019,291.46,02-08-2023 16:29,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53,11-04-2024 08:10,16,2,0.183236742,0,
TX002087,AC00029,1192.95,12-04-2023 18:30,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15,11-04-2024 08:08,18,2,0.030190076,0,
TX002088,AC00449,98.24,04-10-2023 17:58,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66,11-04-2024 08:08,17,2,0.159732946,0,
TX002090,AC00076,45.9,07-04-2023 18:55,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,11-04-2024 08:07,18,4,0.087565893,0,
TX002092,AC00228,1079.11,05-05-2023 16:42,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2038.31,11-04-2024 08:07,16,4,0.078912329,0,
TX002100,AC00239,123.35,08-11-2023 17:00,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,11-04-2024 08:09,17,2,0.14284046,0,
TX002104,AC00281,161.38,11-09-2023 16:06,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,3900.34,11-04-2024 08:10,16,0,0.138986256,0,
TX002106,AC00058,22.62,05-10-2023 16:35,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,7682,11-04-2024 08:11,16,3,0.168450975,0,
TX002109,AC00452,243.8,01-03-2023 16:42,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,57,Doctor,48,1,13732.81,11-04-2024 08:10,16,2,0.122673779,0,
TX002111,AC00126,175.05,01-02-2023 17:05,Debit,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,1447.35,11-04-2024 08:08,17,2,0.161861473,0,
TX002112,AC00021,762.74,05-02-2023 17:24,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,207.1,11-04-2024 08:06,17,6,0.059892318,0,
TX002121,AC00002,476.99,01-10-2023 16:00,Debit,San Diego,D000594,113.137.153.101,M022,Online,23,Student,187,1,1154.48,11-04-2024 08:10,16,6,0.130391482,0,
TX002123,AC00210,333.39,09-11-2023 16:36,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,68,Doctor,35,1,10628.59,11-04-2024 08:08,16,3,0.133721407,0,
TX002124,AC00014,10.3,12-07-2023 16:59,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,11-04-2024 08:10,16,2,0.139482151,0,
TX002125,AC00039,737.46,01-03-2023 16:28,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,11-04-2024 08:07,16,2,0.008365199,0,
TX002126,AC00021,416.55,05-05-2023 17:31,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,11-04-2024 08:07,17,4,0.162184872,0,
TX002130,AC00304,1154.79,08-02-2023 17:52,Debit,Columbus,D000585,97.4.209.133,M006,ATM,51,Doctor,108,1,6180.3,11-04-2024 08:11,17,2,0.091422719,0,
TX002131,AC00098,215.13,01-05-2023 16:02,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,11-04-2024 08:08,16,0,0.157487314,0,
TX002134,AC00080,691.92,07-10-2023 16:37,Debit,Boston,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,11-04-2024 08:12,16,5,0.133992296,0,
TX002135,AC00064,50.43,07-10-2023 16:06,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,11-04-2024 08:09,16,5,0.147931752,0,
TX002142,AC00164,738.68,03-07-2023 16:36,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,11-04-2024 08:11,16,0,0.053189402,0,
TX002143,AC00096,151.14,06-01-2023 16:18,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,11-04-2024 08:11,16,4,0.166413802,0,
TX002144,AC00402,75.77,08-07-2023 17:48,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,11-04-2024 08:09,17,5,0.175027606,0,
TX002145,AC00077,444.52,04-04-2023 16:11,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,11-04-2024 08:06,16,1,0.128925997,0,
TX002148,AC00457,256.95,05-04-2023 16:37,Debit,San Diego,D000672,49.172.82.247,M047,Branch,26,Engineer,71,1,2531.24,11-04-2024 08:08,16,2,0.177782903,0,
TX002149,AC00021,734.86,12-08-2023 16:36,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,11-04-2024 08:08,16,5,0.085111573,0,
TX002151,AC00284,84.28,06-12-2023 17:09,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,11-04-2024 08:07,17,2,0.110649047,0,
TX002152,AC00012,927.45,08-07-2023 18:52,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,11-04-2024 08:07,18,5,0.086281518,0,
TX002155,AC00157,481.53,09-12-2023 17:21,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,58,Retired,277,1,6142.54,11-04-2024 08:11,17,5,0.1150716,0,
TX002157,AC00355,275.59,10-10-2023 16:49,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,11-04-2024 08:10,16,1,0.133773962,0,
TX002158,AC00155,207.2,01-01-2024 16:12,Debit,Columbus,D000604,214.247.164.80,M028,Online,60,Engineer,133,1,8092.94,11-04-2024 08:06,16,0,0.134094582,0,
TX002161,AC00297,179.38,08-10-2023 18:31,Debit,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,11-04-2024 08:08,18,6,0.063213269,0,
TX002163,AC00205,26.3,12-12-2023 16:57,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,11-04-2024 08:09,16,1,0.131935563,0,
TX002164,AC00148,319.5,06-09-2023 16:03,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3,11-04-2024 08:10,16,2,0.177728147,0,
TX002166,AC00344,716.62,04-10-2023 16:04,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,11-04-2024 08:10,16,2,0.104281447,0,
TX002174,AC00210,343.88,12-11-2023 16:37,Debit,Nashville,D000608,211.97.88.141,M068,Online,63,Retired,97,1,6486.18,11-04-2024 08:12,16,6,0.16272577,0,
TX002175,AC00399,16.52,01-04-2023 17:00,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53,11-04-2024 08:07,17,5,0.15932788,0,
TX002176,AC00267,162.1,12-06-2023 17:34,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,11-04-2024 08:08,17,0,0.123308333,0,
TX002179,AC00220,38.41,04-11-2023 16:06,Debit,Denver,D000449,158.135.64.240,M068,ATM,40,Doctor,117,1,9129.68,11-04-2024 08:07,16,5,0.166676405,0,
TX002182,AC00189,13.3,06-06-2023 16:36,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,23,Student,63,1,213,11-04-2024 08:09,16,1,0.123289691,0,
TX002186,AC00497,237.74,06-12-2023 18:51,Debit,Tucson,D000171,93.115.61.201,M022,ATM,61,Doctor,152,1,11795.12,11-04-2024 08:10,18,2,0.085006457,0,
TX002187,AC00257,512.76,04-11-2023 16:37,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,11-04-2024 08:07,16,5,0.154192421,0,
TX002188,AC00353,151.37,04-03-2023 16:55,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,54,Engineer,53,1,8356.08,11-04-2024 08:08,16,5,0.168787944,0,
TX002192,AC00131,879.25,11-07-2023 17:44,Credit,Memphis,D000073,190.164.160.79,M086,Online,24,Student,137,1,125.85,11-04-2024 08:08,17,1,0.085360254,0,
TX002196,AC00384,393.74,12-04-2023 18:11,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,11-04-2024 08:06,18,2,0.133386601,0,
TX002198,AC00145,515.57,01-02-2023 17:26,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67,11-04-2024 08:06,17,2,0.144336838,0,
TX002202,AC00385,1431.54,12-11-2023 16:23,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,1171.98,11-04-2024 08:08,16,6,0.053002806,0,
TX002205,AC00358,474.77,10-06-2023 18:26,Debit,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53,11-04-2024 08:06,18,5,0.04629702,0,
TX002206,AC00419,451.7,03-01-2023 16:56,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,11-04-2024 08:10,16,1,0.132104583,0,
TX002212,AC00235,545.87,01-02-2023 16:31,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01,11-04-2024 08:09,16,2,0.147769216,0,
TX002213,AC00228,21.21,12-04-2023 16:20,Debit,Nashville,D000338,105.87.212.115,M063,Online,55,Engineer,37,1,9575.42,11-04-2024 08:07,16,2,0.146789417,0,
TX002214,AC00024,423.53,08-10-2023 17:08,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,11-04-2024 08:07,17,6,0.158843915,0,
TX002215,AC00330,142.1,06-08-2023 17:08,Credit,San Francisco,D000244,158.129.49.240,M056,Online,18,Student,109,1,1545.64,11-04-2024 08:11,17,6,0.128512181,0,
TX002216,AC00290,1413.24,11-06-2023 18:59,Debit,New York,D000356,166.41.54.117,M016,ATM,58,Engineer,199,1,7272.01,11-04-2024 08:11,18,6,0.007577485,0,
TX002222,AC00225,615.16,02-06-2023 16:40,Debit,Boston,D000092,62.27.235.199,M080,Online,26,Student,140,1,214.61,11-04-2024 08:06,16,4,0.156343952,0,
TX002224,AC00385,220.52,06-07-2023 16:07,Debit,Seattle,D000512,47.82.77.181,M054,ATM,57,Retired,152,1,1793.09,11-04-2024 08:07,16,3,0.179957385,0,
TX002227,AC00273,30.48,12-04-2023 16:27,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,11-04-2024 08:07,16,2,0.132555658,0,
TX002229,AC00337,453.09,06-05-2023 16:24,Debit,San Jose,D000149,81.222.37.186,M088,Branch,48,Doctor,97,1,6708.65,11-04-2024 08:08,16,5,0.192592716,0,
TX002231,AC00040,228.4,01-05-2023 16:22,Debit,Omaha,D000315,149.46.124.220,M060,ATM,67,Doctor,116,1,9598.43,11-04-2024 08:09,16,0,0.118777979,0,
TX002232,AC00089,67.17,07-03-2023 18:03,Debit,Seattle,D000564,101.223.82.253,M034,Online,63,Doctor,48,1,14410.44,11-04-2024 08:08,18,1,0.044470572,0,
TX002241,AC00315,207.65,09-11-2023 16:52,Debit,San Francisco,D000511,152.234.65.155,M066,Online,34,Engineer,98,1,5143.8,11-04-2024 08:09,16,3,0.187713895,0,
TX002242,AC00292,237,02-10-2023 16:50,Debit,Tucson,D000277,203.170.198.177,M076,Online,49,Doctor,115,1,14021.4,11-04-2024 08:08,16,0,0.093654957,0,
TX002245,AC00384,517.68,04-05-2023 17:52,Debit,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81,11-04-2024 08:08,17,3,0.102063164,0,
TX002248,AC00003,207.47,10-02-2023 18:57,Debit,Miami,D000643,147.234.20.46,M045,ATM,53,Doctor,12,1,1688.9,11-04-2024 08:07,18,4,0.087671244,0,
TX002249,AC00429,199.7,04-03-2023 18:41,Debit,Indianapolis,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45,11-04-2024 08:08,18,5,0.062970242,0,
TX002250,AC00488,307.89,07-10-2023 16:34,Credit,Nashville,D000260,136.250.159.93,M032,Online,62,Retired,90,1,2637.55,11-04-2024 08:11,16,5,0.178373007,0,
TX002251,AC00325,403.63,06-08-2023 16:56,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02,11-04-2024 08:07,16,6,0.040258056,0,
TX002253,AC00478,236.57,09-01-2023 17:51,Debit,Sacramento,D000656,173.135.78.201,M023,ATM,79,Retired,112,1,3488.77,11-04-2024 08:06,17,0,0.093934992,0,
TX002256,AC00349,232.35,05-12-2023 16:14,Credit,Atlanta,D000438,141.121.30.32,M048,Branch,33,Engineer,153,1,4186.25,11-04-2024 08:08,16,1,0.168070472,0,
TX002261,AC00095,364.13,02-03-2023 16:06,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,63,Doctor,61,1,8198,11-04-2024 08:10,16,3,0.166316823,0,
TX002262,AC00086,340.13,02-06-2023 17:23,Debit,Mesa,D000203,165.35.58.173,M029,Branch,24,Student,32,3,1149.74,11-04-2024 08:11,17,4,0.049560903,0,
TX002263,AC00279,15.81,03-02-2023 18:36,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,69,Doctor,11,4,8384.85,11-04-2024 08:12,18,4,-0.051352775,1,
TX002265,AC00369,638.24,03-09-2023 18:04,Debit,Phoenix,D000225,29.168.185.63,M047,Branch,48,Engineer,64,1,5695.78,11-04-2024 08:11,18,6,0.094035256,0,
TX002270,AC00197,25.77,10-02-2023 16:32,Debit,Memphis,D000428,93.170.203.44,M054,Online,68,Retired,18,1,4331.54,11-04-2024 08:06,16,4,0.147777182,0,
TX002271,AC00396,789.8,07-10-2023 16:04,Debit,Jacksonville,D000271,63.82.133.139,M038,ATM,40,Doctor,94,1,13948.09,11-04-2024 08:07,16,5,0.101373409,0,
TX002274,AC00357,806.97,03-07-2023 17:48,Debit,Seattle,D000691,193.221.15.59,M028,Online,25,Student,11,1,102.2,11-04-2024 08:08,17,0,0.038496045,0,
TX002276,AC00367,490.82,06-01-2023 18:04,Debit,Kansas City,D000573,17.36.132.202,M029,ATM,26,Engineer,114,1,8704.27,11-04-2024 08:09,18,4,0.106004009,0,
TX002279,AC00118,85.03,04-10-2023 16:52,Debit,San Diego,D000109,160.65.101.37,M020,ATM,51,Retired,48,1,4597.57,11-04-2024 08:06,16,2,0.178840529,0,
TX002280,AC00183,307.75,04-12-2023 17:54,Debit,Detroit,D000612,39.129.125.110,M085,Branch,64,Doctor,63,1,1061.58,11-04-2024 08:10,17,0,0.108680251,0,
TX002281,AC00137,333.67,07-06-2023 18:09,Debit,Fort Worth,D000288,129.108.48.116,M037,Online,36,Engineer,68,1,9238.08,11-04-2024 08:08,18,2,0.113706876,0,
TX002283,AC00191,372.08,03-06-2023 16:37,Debit,Houston,D000470,102.203.223.1,M032,Branch,66,Doctor,63,1,13330.74,11-04-2024 08:12,16,5,0.115481677,0,
TX002286,AC00149,69.43,02-06-2023 17:38,Debit,Las Vegas,D000472,134.247.5.188,M003,ATM,30,Engineer,162,1,9281.85,11-04-2024 08:08,17,4,0.157352198,0,
TX002289,AC00149,336.01,11-09-2023 18:45,Debit,Colorado Springs,D000216,16.250.113.156,M043,Online,63,Doctor,121,4,9938.2,11-04-2024 08:08,18,0,-0.025604442,1,
TX002290,AC00359,251.8,04-03-2023 16:14,Debit,Mesa,D000657,59.208.79.116,M020,ATM,62,Doctor,102,1,11796.66,11-04-2024 08:10,16,5,0.145206278,0,
TX002291,AC00050,334.07,08-11-2023 17:27,Debit,New York,D000440,100.4.40.132,M054,Branch,59,Engineer,200,1,7306.79,11-04-2024 08:10,17,2,0.143059007,0,
TX002292,AC00054,52.44,09-06-2023 18:56,Debit,Raleigh,D000427,101.223.82.253,M046,Online,27,Student,87,1,3157.75,11-04-2024 08:09,18,4,0.123158727,0,
TX002293,AC00388,1030.85,09-04-2023 17:22,Debit,San Diego,D000645,121.67.144.20,M060,ATM,25,Student,39,1,1941.8,11-04-2024 08:11,17,6,0.077836694,0,
TX002307,AC00489,209.09,11-07-2023 18:44,Debit,Virginia Beach,D000058,7.105.184.86,M091,ATM,48,Doctor,203,1,9100.81,11-04-2024 08:06,18,1,0.076192577,0,
TX002309,AC00255,588.36,01-09-2023 16:08,Debit,Charlotte,D000356,82.51.236.134,M068,Online,33,Engineer,134,1,8434.99,11-04-2024 08:10,16,4,0.170956135,0,
TX002313,AC00166,294.77,10-10-2023 17:16,Debit,Philadelphia,D000451,27.93.195.98,M087,Online,77,Retired,101,1,2272.17,11-04-2024 08:10,17,1,0.12351058,0,
TX002318,AC00096,535.4,05-12-2023 18:38,Debit,San Diego,D000453,49.29.37.185,M023,Branch,23,Student,110,1,651.84,11-04-2024 08:08,18,1,0.086311578,0,
TX002321,AC00460,47.1,07-03-2023 17:26,Credit,Washington,D000545,21.190.11.223,M021,Branch,42,Doctor,178,1,6308.07,11-04-2024 08:09,17,1,0.133060536,0,
TX002324,AC00328,193.16,04-06-2023 16:41,Debit,Charlotte,D000295,137.135.250.168,M100,ATM,64,Retired,109,1,2304.56,11-04-2024 08:07,16,6,0.160386535,0,
TX002326,AC00003,20.17,01-02-2023 16:45,Debit,San Antonio,D000287,221.23.158.87,M088,ATM,77,Retired,86,1,3869.37,11-04-2024 08:08,16,2,0.130490108,0,
TX002328,AC00004,273.24,12-12-2023 16:56,Debit,Fresno,D000626,211.45.75.44,M011,Branch,51,Retired,173,1,2202.21,11-04-2024 08:10,16,1,0.151688482,0,
TX002329,AC00386,663.45,12-12-2023 17:20,Debit,Albuquerque,D000564,156.187.182.236,M076,ATM,67,Retired,147,1,5897.29,11-04-2024 08:11,17,1,0.128708254,0,
TX002331,AC00415,69.38,01-11-2023 16:09,Debit,Detroit,D000191,22.196.202.183,M042,Branch,69,Doctor,280,2,12072.11,11-04-2024 08:11,16,2,1.89E-05,0,
TX002333,AC00297,414.64,04-03-2023 16:27,Debit,Mesa,D000698,158.129.49.240,M060,Branch,32,Doctor,74,1,7253.22,11-04-2024 08:09,16,5,0.176678556,0,
TX002335,AC00016,1105.88,03-06-2023 17:37,Debit,Omaha,D000159,41.82.55.163,M047,ATM,34,Engineer,36,1,2636.32,11-04-2024 08:11,17,5,0.087863059,0,
TX002344,AC00448,27.61,03-10-2023 16:28,Credit,Fort Worth,D000463,116.43.88.219,M015,ATM,54,Retired,26,1,3679.64,11-04-2024 08:09,16,1,0.144068981,0,
TX002346,AC00396,76.21,01-10-2023 16:41,Debit,Los Angeles,D000275,40.198.240.246,M055,Branch,22,Student,69,1,664.93,11-04-2024 08:10,16,6,0.150993112,0,
TX002350,AC00500,134.55,10-09-2023 16:44,Debit,San Jose,D000219,100.137.90.188,M026,Online,59,Doctor,165,1,14852.42,11-04-2024 08:08,16,6,0.08192999,0,
TX002351,AC00076,61.66,02-10-2023 16:34,Debit,Sacramento,D000125,112.222.0.29,M085,ATM,26,Student,86,1,5705.4,11-04-2024 08:06,16,0,0.12252194,0,
TX002352,AC00063,12.35,02-06-2023 18:39,Debit,Fresno,D000213,144.228.168.6,M092,Branch,25,Student,22,1,1846.85,11-04-2024 08:11,18,4,0.092017949,0,
TX002355,AC00282,959.48,01-10-2023 16:28,Debit,Miami,D000120,90.111.245.138,M004,Branch,67,Doctor,36,1,10631.43,11-04-2024 08:07,16,6,0.064913286,0,
TX002356,AC00238,335.68,11-06-2023 17:20,Debit,Tucson,D000558,86.83.61.143,M062,Online,24,Student,142,1,1188.95,11-04-2024 08:11,17,6,0.158506743,0,
TX002358,AC00194,361.38,03-02-2023 17:02,Credit,Milwaukee,D000444,60.89.202.192,M095,Online,72,Retired,71,3,4972.92,11-04-2024 08:12,17,4,0.037307394,0,
TX002360,AC00071,717.36,01-02-2023 17:00,Credit,San Diego,D000035,51.196.87.214,M020,Online,22,Student,138,1,514.88,11-04-2024 08:09,17,2,0.126373558,0,
TX002361,AC00457,406.12,08-03-2023 17:32,Debit,Houston,D000109,181.223.246.123,M004,ATM,42,Doctor,106,1,10501.53,11-04-2024 08:11,17,2,0.140620078,0,
TX002362,AC00153,427.83,05-10-2023 17:02,Debit,Phoenix,D000529,16.128.130.153,M066,ATM,47,Engineer,29,1,3293.06,11-04-2024 08:09,17,3,0.15759843,0,
TX002363,AC00003,416.62,03-06-2023 17:26,Credit,Baltimore,D000495,161.195.172.148,M091,Online,26,Student,67,1,9700.9,11-04-2024 08:11,17,5,0.134565034,0,
TX002364,AC00327,21.9,04-10-2023 17:04,Debit,Phoenix,D000216,136.172.149.77,M084,ATM,28,Student,30,1,1052.27,11-04-2024 08:11,17,2,0.142541434,0,
TX002365,AC00362,717.74,12-08-2023 16:51,Credit,Sacramento,D000030,161.168.126.136,M020,Online,42,Engineer,168,1,8375.16,11-04-2024 08:10,16,5,0.15925141,0,
TX002367,AC00010,281.91,01-12-2023 17:10,Debit,Denver,D000312,24.148.92.177,M069,Branch,25,Student,269,1,225.53,11-04-2024 08:07,17,4,0.124843317,0,
TX002372,AC00465,21.23,09-11-2023 16:35,Debit,Virginia Beach,D000174,63.191.171.41,M094,ATM,23,Student,103,4,319.18,11-04-2024 08:09,16,3,0.02502777,0,
